"country","city","start","end","Year","dengue","T_res"
"VIET NAM","NINH BINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","QUANG NGAI","1997-02-01","1997-02-28","1997","33","Month"
"VIET NAM","KON TUM","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","LAI CHAU","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","NINH THUAN","1997-02-01","1997-02-28","1997","234","Month"
"VIET NAM","QUANG BINH","1997-02-01","1997-02-28","1997","2","Month"
"VIET NAM","BEN TRE","1997-02-01","1997-02-28","1997","35","Month"
"VIET NAM","HUNG YEN","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","HA NAM","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","HA TAY","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","BINH DINH","1997-02-01","1997-02-28","1997","73","Month"
"VIET NAM","BAC KAN","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","BINH PHUOC","1997-02-01","1997-02-28","1997","57","Month"
"VIET NAM","HOA BINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","HA TINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","BINH DUONG","1997-02-01","1997-02-28","1997","35","Month"
"VIET NAM","THAI NGUYEN","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","THANH HOA","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","DONG THAP","1997-02-01","1997-02-28","1997","48","Month"
"VIET NAM","PHU YEN","1997-02-01","1997-02-28","1997","18","Month"
"VIET NAM","BAC GIANG","1997-02-01","1997-02-28","1997","1","Month"
"VIET NAM","PHU THO","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","VINH LONG","1997-02-01","1997-02-28","1997","133","Month"
"VIET NAM","BAC LIEU","1997-02-01","1997-02-28","1997","49","Month"
"VIET NAM","NAM DINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","YEN BAI","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","TRA VINH","1997-02-01","1997-02-28","1997","220","Month"
"VIET NAM","TUYEN QUANG","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","HO CHI MINH CITY","1997-02-01","1997-02-28","1997","259","Month"
"VIET NAM","TIEN GIANG","1997-02-01","1997-02-28","1997","58","Month"
"VIET NAM","THUA THIEN - HUE","1997-02-01","1997-02-28","1997","15","Month"
"VIET NAM","HAI PHONG CITY","1997-02-01","1997-02-28","1997","1","Month"
"VIET NAM","BAC NINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","VINH PHUC","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","QUANG NINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","THAI BINH","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","QUANG NAM","1997-02-01","1997-02-28","1997","15","Month"
"VIET NAM","LAO CAI","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","LANG SON","1997-02-01","1997-02-28","1997","0","Month"
"VIET NAM","CA MAU","1997-02-01","1997-02-28","1997","102","Month"
"VIET NAM","KHANH HOA","1997-02-01","1997-02-28","1997","128","Month"
"VIET NAM","DA NANG CITY","1997-02-01","1997-02-28","1997","2","Month"
"VIET NAM","AN GIANG","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","CAO BANG","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","DAK LAK","1997-03-01","1997-03-31","1997","5","Month"
"VIET NAM","DONG THAP","1997-03-01","1997-03-31","1997","37","Month"
"VIET NAM","HA NOI CITY","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","QUANG NGAI","1997-03-01","1997-03-31","1997","20","Month"
"VIET NAM","QUANG TRI","1997-03-01","1997-03-31","1997","5","Month"
"VIET NAM","SOC TRANG","1997-03-01","1997-03-31","1997","24","Month"
"VIET NAM","TAY NINH","1997-03-01","1997-03-31","1997","52","Month"
"VIET NAM","BA RIA-VUNG TAU","1997-03-01","1997-03-31","1997","15","Month"
"VIET NAM","BAC KAN","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","BINH THUAN","1997-03-01","1997-03-31","1997","516","Month"
"VIET NAM","BAC LIEU","1997-03-01","1997-03-31","1997","20","Month"
"VIET NAM","SON LA","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","GIA LAI","1997-03-01","1997-03-31","1997","5","Month"
"VIET NAM","HAI DUONG","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","LONG AN","1997-03-01","1997-03-31","1997","26","Month"
"VIET NAM","LAM DONG","1997-03-01","1997-03-31","1997","1","Month"
"VIET NAM","HA GIANG","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","NGHE AN","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","NINH THUAN","1997-03-01","1997-03-31","1997","218","Month"
"VIET NAM","QUANG BINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","VINH PHUC","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","HUNG YEN","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","THAI NGUYEN","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","BINH PHUOC","1997-03-01","1997-03-31","1997","27","Month"
"VIET NAM","HA NAM","1997-03-01","1997-03-31","1997","1","Month"
"VIET NAM","NAM DINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","BEN TRE","1997-03-01","1997-03-31","1997","136","Month"
"VIET NAM","HA TAY","1997-03-01","1997-03-31","1997","21","Month"
"VIET NAM","HOA BINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","HA TINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","BINH DINH","1997-03-01","1997-03-31","1997","467","Month"
"VIET NAM","BINH DUONG","1997-03-01","1997-03-31","1997","24","Month"
"VIET NAM","BAC GIANG","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","LAO CAI","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","PHU YEN","1997-03-01","1997-03-31","1997","69","Month"
"VIET NAM","VINH LONG","1997-03-01","1997-03-31","1997","80","Month"
"VIET NAM","THUA THIEN - HUE","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","LANG SON","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","HO CHI MINH CITY","1997-03-01","1997-03-31","1997","180","Month"
"VIET NAM","KON TUM","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","TIEN GIANG","1997-03-01","1997-03-31","1997","32","Month"
"VIET NAM","NINH BINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","HAI PHONG CITY","1997-03-01","1997-03-31","1997","2","Month"
"VIET NAM","CAN THO CITY","1997-03-01","1997-03-31","1997","42","Month"
"VIET NAM","KIEN GIANG","1997-03-01","1997-03-31","1997","69","Month"
"VIET NAM","QUANG NINH","1997-03-01","1997-03-31","1997","13","Month"
"VIET NAM","PHU THO","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","BAC NINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","DONG NAI","1997-03-01","1997-03-31","1997","46","Month"
"VIET NAM","THANH HOA","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","QUANG NAM","1997-03-01","1997-03-31","1997","22","Month"
"VIET NAM","TRA VINH","1997-03-01","1997-03-31","1997","184","Month"
"VIET NAM","YEN BAI","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","TUYEN QUANG","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","DA NANG CITY","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","KHANH HOA","1997-03-01","1997-03-31","1997","80","Month"
"VIET NAM","CA MAU","1997-03-01","1997-03-31","1997","102","Month"
"VIET NAM","THAI BINH","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","LAI CHAU","1997-03-01","1997-03-31","1997","0","Month"
"VIET NAM","DAK LAK","1997-04-01","1997-04-30","1997","7","Month"
"VIET NAM","LONG AN","1997-04-01","1997-04-30","1997","35","Month"
"VIET NAM","AN GIANG","1997-04-01","1997-04-30","1997","47","Month"
"VIET NAM","BA RIA-VUNG TAU","1997-04-01","1997-04-30","1997","24","Month"
"VIET NAM","CAO BANG","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","HA NOI CITY","1997-04-01","1997-04-30","1997","6","Month"
"VIET NAM","LAM DONG","1997-04-01","1997-04-30","1997","3","Month"
"VIET NAM","LANG SON","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","QUANG TRI","1997-04-01","1997-04-30","1997","18","Month"
"VIET NAM","SOC TRANG","1997-04-01","1997-04-30","1997","22","Month"
"VIET NAM","SON LA","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","BINH THUAN","1997-04-01","1997-04-30","1997","404","Month"
"VIET NAM","BAC LIEU","1997-04-01","1997-04-30","1997","52","Month"
"VIET NAM","HA GIANG","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","BAC KAN","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","QUANG NGAI","1997-04-01","1997-04-30","1997","55","Month"
"VIET NAM","LAI CHAU","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","NGHE AN","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","PHU THO","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","QUANG BINH","1997-04-01","1997-04-30","1997","0","Month"
"VIET NAM","VINH PHUC","1997-04-01","1997-04-30","1997","0","Month"
